report_category,manufacturer_normalized,manufacturer_name_raw,manufacturer_catalog_number,Product_Description,contract_category,total_observed_spend,transaction_count
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",E-MINIC_ACCESSORIES,MODULE MONITOR E-MINC ACCESSORY CHOICE,PHYSIOLOGICAL MONITORING SYSTEMS,27250.0,6
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",881319-HEL,TRAP WATER D-FEND+ GAS MODULE GREEN LATEX-FREE DISPOSABLE F/ICU,PHYSIOLOGICAL MONITORING SYSTEMS,422.0,1
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",2063702-001,SERVER HARDWARE TELEMETRY ATO MODEL EA,PHYSIOLOGICAL MONITORING SYSTEMS,3339.0,1
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",9016,BASIC RECERTIFICATION,PHYSIOLOGICAL MONITORING SYSTEMS,78347.31,5
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",2038172-001,KIT MONITOR VITAL SIGN CARESCAPE V100 GENERIC ATO MODEL EA,PHYSIOLOGICAL MONITORING SYSTEMS,4674.0,1
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",2013-114-020,PUMP BLOOD PRESSURE REPLACEABLE UNIT NON-INVASIVE ASSEMBLY F/DASH EA,PHYSIOLOGICAL MONITORING SYSTEMS,9608.0,8
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",2108172-001,MONITOR VITAL SIGN CARESCAPE V100 PEDIATRIC ADULT NIBP TEMPERATURE AC POWER BATTERY OPERATED EA,PHYSIOLOGICAL MONITORING SYSTEMS,14020.13,6
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",5805688,MONITOR VITAL SIGN CARESCAPE B650 MBA323 ATO MODEL 2-ACQUISITION MODULE V 3.1,PHYSIOLOGICAL MONITORING SYSTEMS,46762.08,1
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",755580,GAS CALIBRATION M-TONO 5% CO2 19.5% O2 75.5% NITROGEN LATEX-FREE 4/PK,PHYSIOLOGICAL MONITORING SYSTEMS,269.46,1
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",2106257-002,CABLE PULSE OXIMETER LNCS 4FT 25-PIN F/MASIMO LNC-4 EA,PHYSIOLOGICAL MONITORING SYSTEMS,37685.24000000002,35
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",MASIMO-RD-4050,SENSOR PULSE OXIMETER RD SET DCI ADULT FINGER TIP REUSABLE EA,PHYSIOLOGICAL MONITORING SYSTEMS,3606.09,3
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",2027261-001,SENSOR PULSE OXIMETER MASIMO TC-1 LNCS TIP-CLIP ADULT EAR SPO2 REUSABLE F/CARESCAPE B450/B650/B850 MONITOR EA,PHYSIOLOGICAL MONITORING SYSTEMS,812.4,1
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",2106257-001,CABLE PULSE OXIMETER LNCS 10FT 25-PIN F/MASIMO LNC-10 EA,PHYSIOLOGICAL MONITORING SYSTEMS,5941.320000000001,9
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",5805670,FRAME MONITOR NO WLAN F/CARESCAPE B450 MBA323,PHYSIOLOGICAL MONITORING SYSTEMS,108707.62,2
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",2009762-001,MOUNT MONITOR BRACKET CLAMP F/PROCARE MONITORING SYSTEM EA,PHYSIOLOGICAL MONITORING SYSTEMS,204.84,1
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",2073234-001,KIT ROLL STAND MONITOR W/LARGE BIN MOUNTING BRACKET F/DINAMAP MOBILITY WORKSTATION EA,PHYSIOLOGICAL MONITORING SYSTEMS,36.5,2
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",CARD READER,READER MONITOR CARD EA,PHYSIOLOGICAL MONITORING SYSTEMS,16654.27,6
Monitoring,GE,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",422766-001,POWER SUPPLY TELEMETRY,PHYSIOLOGICAL MONITORING SYSTEMS,4480.1,2
Monitoring,GE,GE PRECISION HEALTHCARE LLC,733382-HEL-S,TUBE MONITOR NAFION 300MM INSULATION BARB FITTING 2/PK,PHYSIOLOGICAL MONITORING SYSTEMS,62623.040000000015,70
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2037103-002,KIT HOUSING MONITOR FRU FRONT/BACK FLAME-RETARDANT W/O PRINTER BLUE PLASTIC F/CARESCAPE V100,PHYSIOLOGICAL MONITORING SYSTEMS,322.22,1
Monitoring,GE,GE PRECISION HEALTHCARE LLC,633178CR,BATTERY VITAL SIGN MONITOR 6V 3.3AH 8 HOUR DINAMAP LATEX-FREE DEHP-FREE,PHYSIOLOGICAL MONITORING SYSTEMS,10.75,1
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2028778-002,BOARD MONITOR CAM-14 HD ASSEMBLY PCB EA,PHYSIOLOGICAL MONITORING SYSTEMS,4387.83,4
Monitoring,GE,GE PRECISION HEALTHCARE LLC,CARESCAPE VC150,MONITOR VITAL SIGN NEONATE PEDIATRIC ADULT TOUCHSCREEN EA,PHYSIOLOGICAL MONITORING SYSTEMS,64266.45,14
Monitoring,GE,GE PRECISION HEALTHCARE LLC,M1206545,UNIT DSP DMR 2-CHANNEL OEM MODULE F/BISX EA,PHYSIOLOGICAL MONITORING SYSTEMS,49691.530000000006,13
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2026825-001,POWER CORD EKG SILEX F/MAC5500 WIRELESS TROY SERVER ROHS,PHYSIOLOGICAL MONITORING SYSTEMS,740.97,1
Monitoring,GE,GE PRECISION HEALTHCARE LLC,733382-HEL,TUBE MONITOR NAFION 300MM +/-10MM INSULATION BARB FITTING 2/PK,PHYSIOLOGICAL MONITORING SYSTEMS,321.75,3
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2099057-001,DOCK CARESCAPE F0 INTERFACE PCB F/PATIENT MONITORING,PHYSIOLOGICAL MONITORING SYSTEMS,16909.58,9
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2083083-004,FEE EQUIPMENT INSTALLATION CHARGE,PHYSIOLOGICAL MONITORING SYSTEMS,8751.95,37
Monitoring,GE,GE PRECISION HEALTHCARE LLC,419998-003,HANDLE VITAL SIGN BACK MONITOR DASH 3000,PHYSIOLOGICAL MONITORING SYSTEMS,33.46,2
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2086675-001,KIT MOTOR MONITOR BRUSHLESS DC W/BRACKET EA,PHYSIOLOGICAL MONITORING SYSTEMS,324.76,1
Monitoring,GE,GE PRECISION HEALTHCARE LLC,V100,MONITOR VITAL SIGN CARESCAPE SUPERSTAT NEONATE PEDIATRIC ADULT VERY LOW PERFUSION BP AUSCULATORY ALGORITHM SUPPORT SPEED F/DINAMAP EA,PHYSIOLOGICAL MONITORING SYSTEMS,15511.81,7
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2031069-002,DOOR MONITOR BATTERY W/TRAY F/PATIENT DATA MODULE EA,PHYSIOLOGICAL MONITORING SYSTEMS,20405.85,22
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2026653-024,KNOB MONITOR TRIM F/DASH 3000/4000/5000,PHYSIOLOGICAL MONITORING SYSTEMS,604.1700000000001,2
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2093301-001,UNIT VITAL SIGN B450 MONITOR FRONT W/TOUCHSCREEN SENSOR EA,PHYSIOLOGICAL MONITORING SYSTEMS,131889.93,124
Monitoring,GE,GE PRECISION HEALTHCARE LLC,DX-0036-86,BRACKET MONITOR 75MM FLAT PANEL F/VESA CSM-1900 EA,PHYSIOLOGICAL MONITORING SYSTEMS,2548.0,1
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2031069-043,ASSEMBLY NBP FRU PDM W/MFLD HOSE ROHS PARTSSOURCE REF,PHYSIOLOGICAL MONITORING SYSTEMS,15023.119999999995,25
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2024766-001,RECORDER MONITOR 120V4 MULTIPARAMETER F/DOOR ASSEMBLY EA,PHYSIOLOGICAL MONITORING SYSTEMS,10212.480000000003,24
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2034968-001,STATION DOCKING FIELD REPLACEMENT UNIT F/CARESCAPE MODULAR S/5 TRANSPORT PRO EA,PHYSIOLOGICAL MONITORING SYSTEMS,3910.5,5
Monitoring,GE,GE PRECISION HEALTHCARE LLC,M1225811,KIT MODULE MONITOR GIRAFFE PHOTOTHERAPY LED SPOT BLUE F/PT LITE SYSTEM EA,PHYSIOLOGICAL MONITORING SYSTEMS,35410.11,21
Monitoring,GE,GE PRECISION HEALTHCARE LLC,402015-004,CABLE TEMPERATURE DUAL/EXTENSION 1.64FT F/ GE 400/700 SERIES LATEX-FREE REUSABLE,PHYSIOLOGICAL MONITORING SYSTEMS,1106.85,1
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2037103-003,KIT MONITOR FIELD REPLACEMENT UNIT PRINTER HOUSING PATIENT PLASTIC F/CARESCAPE V100 EA,PHYSIOLOGICAL MONITORING SYSTEMS,5514.689999999999,12
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2037103-086,MONITOR VITAL SIGN CARESCAPE V100 BEZEL BP SPO TEMPERATURE,PHYSIOLOGICAL MONITORING SYSTEMS,578.87,5
Monitoring,GE,GE PRECISION HEALTHCARE LLC,402668-006,TRAP WATER AQUA-KNOT II REPLACEMENT 0.8U CRONE M/F LUER-LOCK F/GAS MONITOR 12/CA,PHYSIOLOGICAL MONITORING SYSTEMS,58.01,2
Monitoring,GE,GE PRECISION HEALTHCARE LLC,419998-006,HANDLE MONITOR FRONT WHITE F/DASH 3000 MONITOR ROHS,PHYSIOLOGICAL MONITORING SYSTEMS,16.73,1
Monitoring,GE,GE PRECISION HEALTHCARE LLC,088012,PROBE TEMPERATURE ADULT ORAL BLUE 5FT CORD F/GE DINAMAP PRO MONITOR,PHYSIOLOGICAL MONITORING SYSTEMS,97.77,1
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2037103-015,KIT MONITOR FIELD REPLACEMENT UNIT PNEUMATIC F/VITAL SIGN CARESCAPE V100 ROHS EA,PHYSIOLOGICAL MONITORING SYSTEMS,6205.77,5
Monitoring,GE,GE PRECISION HEALTHCARE LLC,5266165,BOARD NETWORK GPOS SINGLE COMPUTER LATEX-FREE MERCURY-FREE PVC-FREE,PHYSIOLOGICAL MONITORING SYSTEMS,9311.16,5
Monitoring,GE,GE PRECISION HEALTHCARE LLC,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,14947506.55,231
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2096724-005,CPU MODULE FRU I.MX6 QSEVEN,PHYSIOLOGICAL MONITORING SYSTEMS,12160.56,18
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2037103-012,BOARD MONITOR FIELD REPLACEMENT UNIT INTERFACE PWA USER F/CARESCAPE V100 EA,PHYSIOLOGICAL MONITORING SYSTEMS,1776.12,4
Monitoring,GE,GE PRECISION HEALTHCARE LLC,Z10020-014,UNIT VITAL SIGN SINGLE RADIOFREQUENCY BUILT IN TOWER ACCESS POINT F/APEXPRO FH EA,PHYSIOLOGICAL MONITORING SYSTEMS,15435.23,5
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2037103-087,BOARD MONITOR FIELD REPLACEMENT UNIT SPO2 MAIN PRINTED CIRCUIT ASSEMBLY F/CARESCAPE MS-2011 V100 V1.5 EA,PHYSIOLOGICAL MONITORING SYSTEMS,9775.89,16
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2044860-005,CABLE TEMPERATURE EXERGEN V100 ARTERY MONITOR SIGNAL TEMPORAL F/THERMOMETER-5000-TTL EA,PHYSIOLOGICAL MONITORING SYSTEMS,7712.9,6
Monitoring,GE,GE PRECISION HEALTHCARE LLC,M1011471,FILTER MONITOR M-MINIC AIR F/PATIENT MONITORING SYSTEM EA,PHYSIOLOGICAL MONITORING SYSTEMS,16980.95,21
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2073124-001,KIT HOUSING MONITOR DISPLAY COVER PLASTIC EA,PHYSIOLOGICAL MONITORING SYSTEMS,554.9300000000001,4
Monitoring,GE,GE PRECISION HEALTHCARE LLC,1009-5507-000,SWITCH GAS ANESTHESIA MEMBRANE 12V BOTTOM MONITOR F/KEYBOARD DISPLAY UNIT EA,PHYSIOLOGICAL MONITORING SYSTEMS,685.24,1
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2073240-001,SET CASTER ROLLSTAND W/ANTI-STATIC DRAG,PHYSIOLOGICAL MONITORING SYSTEMS,11023.77,25
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2037103-044,KIT KEYPAD MONITOR FRU CHEMICAL-RESISTANT MULTI-COLORED F/CARESCAPE SWITCH V100,PHYSIOLOGICAL MONITORING SYSTEMS,747.99,7
Monitoring,GE,GE PRECISION HEALTHCARE LLC,5815956,COVER MONITOR B450 ALARM LENS F/D15/D19 DISPLAY EA,PHYSIOLOGICAL MONITORING SYSTEMS,2597.24,11
Monitoring,GE,GE PRECISION HEALTHCARE LLC,B40,MONITOR PATIENT ACCURATE ADAPTABLE SEMI-MODULAR PLATFORM 12.1IN CRYSTAL CLEAR DISPLAY,PHYSIOLOGICAL MONITORING SYSTEMS,1000.0,1
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2037103-004,KIT MONITOR TEMPERATURE F/CARESCAPE V100,PHYSIOLOGICAL MONITORING SYSTEMS,418.59,3
Monitoring,GE,GE PRECISION HEALTHCARE LLC,2068227-001,CABLE MONITOR SHEKEL GIRAFFE ADAPTER F/2-LEADWIRE EA,PHYSIOLOGICAL MONITORING SYSTEMS,146508.72000000003,130
Monitoring,GE,GE PRECISION HEALTHCARE LLC,5694681-02,CABLE MONITOR HIGH VOLTAGE WITH CONTROL F/MOBILE C-ARM EA,PHYSIOLOGICAL MONITORING SYSTEMS,51755.18,14
Monitoring,GE,GE PRECISION HEALTHCARE LLC,M1206290,PUMP MONITOR REPLACEMENT UNIT F/E-SCAIOV ROHS,PHYSIOLOGICAL MONITORING SYSTEMS,20106.3,8
Monitoring,OTHER,GENERAL ELECTRIC COMPANY,5514159,KIT SWITCH WARMER 115V HARNESS OBS LIGHT DIMMER FRU,PHYSIOLOGICAL MONITORING SYSTEMS,11874.310000000003,59
Monitoring,OTHER,GENERAL ELECTRIC COMPANY,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,689398.2699999999,3
Monitoring,OTHER,GETINGE USA INC,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,6848.02,1
Monitoring,OTHER,GETINGE USA INC,6001745100,SENSOR FLOW COMPLETE,PHYSIOLOGICAL MONITORING SYSTEMS,4511.0,5
Monitoring,OTHER,"GETINGE USA SALES, LLC",0670-00-0736,BOARD IABP PCB FIBEROPTIC VIDEO RECEIVER COLOR,PHYSIOLOGICAL MONITORING SYSTEMS,905.92,1
Monitoring,OTHER,GOPHER SPORT,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,123741.0,38
Monitoring,OTHER,HILL LABORATORIES COMPANY,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,400.0,2
Monitoring,OTHER,"HILL-ROM COMPANY, INC.",20760502,VALVE RIGHT CONTROL PANEL W/NURSE CALL,PHYSIOLOGICAL MONITORING SYSTEMS,6778.589999999998,46
Monitoring,OTHER,"HILL-ROM COMPANY, INC.",103556,INSERT MONITOR HANDLE HOUSING F/CONNEX VSM 6000 EA,PHYSIOLOGICAL MONITORING SYSTEMS,9671.409999999998,46
Monitoring,OTHER,"HILL-ROM COMPANY, INC.",107256,KIT PANEL MONITOR CUSTOM 15IN X 8IN X 0.5IN RIGHT SIDE W/POWER BUTTON FLEX CABLE VSM6000R,PHYSIOLOGICAL MONITORING SYSTEMS,11759.2,29
Monitoring,OTHER,"HILL-ROM COMPANY, INC.",103546,HOUSING MONITOR TOP F/VSM 6000 SERIES,PHYSIOLOGICAL MONITORING SYSTEMS,4063.4,26
Monitoring,OTHER,"HILL-ROM COMPANY, INC.",34000-025-1004,WRITER THERMAL Z200+ STANDARD/A4 F/ CARDIAC STRESS TESTING SYSTEM,PHYSIOLOGICAL MONITORING SYSTEMS,12054.1,8
Monitoring,OTHER,"HILL-ROM COMPANY, INC.",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,37552.45,8
Monitoring,OTHER,"HILL-ROM COMPANY, INC.",194620,WHEEL DRIVE 200X50X20,PHYSIOLOGICAL MONITORING SYSTEMS,7285.08,9
Monitoring,OTHER,"HILL-ROM COMPANY, INC.",106825,MONITOR VITAL SIGN LCD F/SK CVSM 3RD EDITION EA,PHYSIOLOGICAL MONITORING SYSTEMS,12136.0,10
Monitoring,OTHER,"HOLOGIC, INC.",010-0919,PAPER EXAM DENSITOMETER BONE SINGLE USE SHEET 4.62INW 11INL F/HOLOGIC SAHARA BMD 500/BX,PHYSIOLOGICAL MONITORING SYSTEMS,50.0,1
Monitoring,OTHER,"ICU MEDICAL SALES, INC.",MX961Z02,CABLE MONITOR LOGICAL IBP MX961Z02,PHYSIOLOGICAL MONITORING SYSTEMS,3460.6000000000004,8
Monitoring,OTHER,"ICWUSA.COM, INC.",TMD36,TRACK MONITOR 36IN MEDICAL STYLE WALL MOUNT F/MD ELITE TITAN,PHYSIOLOGICAL MONITORING SYSTEMS,768.0,3
Monitoring,OTHER,"IMPEDIMED, INC.",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,433211.0,68
Monitoring,OTHER,INTEGRIS EQUIPMENT LLC,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,53349.51,78
Monitoring,OTHER,"INTEGRITY BIOMEDICAL SERVICES, LLC",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,151550.0,125
Monitoring,OTHER,"INTERNATIONAL BIOMEDICAL, LTD.",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,72318.0,4
Monitoring,OTHER,IRADIMED CORPORATION,1882-3,PAPER MONITORING/RECORDING PRINTER F/3885B BASE STATION 3RL/PK,PHYSIOLOGICAL MONITORING SYSTEMS,956.84,21
Monitoring,OTHER,IRADIMED CORPORATION,3882,MODULE MONITOR OPOD 8-CHANNEL WIRELESS W/GRIP SENSOR KIT SPO2 CABLE EA,PHYSIOLOGICAL MONITORING SYSTEMS,122428.92999999998,42
Monitoring,OTHER,IRADIMED CORPORATION,3883C-2,DEVICE INVASIVE PRESSURE DUAL CHANNEL IPPOD/POD CHARGER,PHYSIOLOGICAL MONITORING SYSTEMS,49773.9,8
Monitoring,OTHER,IRADIMED CORPORATION,1850-25,FILTER ETCO2 SAMPLING NOMOLINE REUSABLE F/3886 WIRELESS NOMOLINE MULTIGAS MODULE 25/BX,PHYSIOLOGICAL MONITORING SYSTEMS,1806.0,6
Monitoring,OTHER,IRADIMED CORPORATION,1849-25,LINE ETCO2 SAMPLING 2M MALE LUER-LOCK F/3886 WIRELESS NOMOLINE MULTIGAS MODULE 25/BX,PHYSIOLOGICAL MONITORING SYSTEMS,3659.76,6
Monitoring,OTHER,"JANABAND, L.P.",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,5401.3,49
Monitoring,OTHER,JOHNSON & JOHNSON HEALTH CARE SYSTEMS INC.,JJ8815,COVER PROBE PLASTIC TEMPERATURE FLEXIBLE F/DINAMAP XL/XLT/8100T/9300 SERIES,PHYSIOLOGICAL MONITORING SYSTEMS,123.7,4
Monitoring,OTHER,"KARL STORZ ENDOSCOPY-AMERICA, INC.",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,1206.7,1
Monitoring,OTHER,"KERMA MEDICAL PRODUCTS, INC.",00901,POUCH TELEMETRY 6IN X 7.5IN 5IN X 64IN STRAP 2.5IN SLIT RECLOSABLE ADHESIVE TAB 1-STRAP POLYESTER 50/CA,PHYSIOLOGICAL MONITORING SYSTEMS,30312.90699999997,380
Monitoring,OTHER,"KMEDPRO, LLC DBA KANGAROO MEDICAL PRODUCTS",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,8660.099999999999,31
Monitoring,OTHER,"KMEDPRO, LLC DBA KANGAROO MEDICAL PRODUCTS",PLMP27,POUCH TELEMETRY 6IN X 9IN WHITE W/SNAP DISPOSABLE,PHYSIOLOGICAL MONITORING SYSTEMS,1810.6029999999996,24
Monitoring,OTHER,LAERDAL MEDICAL CORPORATION,400-29301,TRAINING MEDICAL TOUCHSCREEN ALL-IN-ONE PANEL PC EA,PHYSIOLOGICAL MONITORING SYSTEMS,267315.35000000003,56
Monitoring,OTHER,LIFE SYSTEMS INC,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,503.0,3
Monitoring,OTHER,LIFESYNC CORPORATION,LW-40278,CABLE EKG TRUNK ADAPTER 5-LEAD AAMI 6-PIN F/ZOLL M SERIES SPACELABS PC WELCH ALLYN,PHYSIOLOGICAL MONITORING SYSTEMS,4459.0,6
Monitoring,OTHER,LIFESYNC CORPORATION,CB-A400-1006NL,CABLE OXIMTER F/NELLCOR TO PHILIPS OXIMAX,PHYSIOLOGICAL MONITORING SYSTEMS,16136.6,35
Monitoring,OTHER,"MAGUIRE ENTERPRISES, INC.",ME590030K5,ADAPTER EKG 6IN 12-PIN W/5-WIRE PATIENT CABLE F/PHYSIO CONTROL LIFEPAK DEFIBRILLATOR P12/LP15/LP20/LP20E,PHYSIOLOGICAL MONITORING SYSTEMS,2348.0,2
Monitoring,OTHER,MAQUET MEDICAL SYSTEMS USA,1122676,MONITOR VITAL SIGN DUAL HOOK WALL MOUNT F/DATASCOPE PASSPORT MONITOR,PHYSIOLOGICAL MONITORING SYSTEMS,219.0,1
Monitoring,OTHER,"MARKETLAB, INC.",ML-6093,CABLE EXTENSION 6IN W/SECURITY KEY STAINLESS STEEL F/LEAD WIRE MISPLACING,PHYSIOLOGICAL MONITORING SYSTEMS,9152.8,8
Monitoring,OTHER,"MARKETLAB, INC.",ML18174,CABLE EKG 6IN HEAVY-DUTY TETHER W/O KEY LATEX-FREE F/BEDSIDE MONITOR LEAD EA,PHYSIOLOGICAL MONITORING SYSTEMS,12891.009999999998,18
Monitoring,OTHER,"MARKETLAB, INC.",ML2723,ORGANIZER TELEMETRY 3.75IN X 4.75IN X 17.75IN 1.35IN/0.63IN SLOT PRE-DRILLED HOLD 8-UNIT EA,PHYSIOLOGICAL MONITORING SYSTEMS,2438.44,6
Monitoring,OTHER,"MARKETLAB, INC.",ML18175,TETHER EKG CABLE 12IN HEAVY-DUTY 12/PK,PHYSIOLOGICAL MONITORING SYSTEMS,3310.0,6
Monitoring,OTHER,"MASIMO AMERICAS, INC.",26617,ASSEMBLY MONITOR VITAL SIGN 2-K SEDLINE 2.0 MD SW V2 W/PT,PHYSIOLOGICAL MONITORING SYSTEMS,1447.0,3
Monitoring,OTHER,"MASIMO AMERICAS, INC.",300054,KIT PLATE MONITOR ROOT F/ROLL STAND,PHYSIOLOGICAL MONITORING SYSTEMS,16259.62,48
Monitoring,OTHER,"MASIMO AMERICAS, INC.",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,75313.0,19
Monitoring,OTHER,"MASIMO AMERICAS, INC.",19615,ARM MONITOR MOUNT WALL 12IN ROOT SWIVEL ADJUSTMENT,PHYSIOLOGICAL MONITORING SYSTEMS,1250.0,2
Monitoring,OTHER,"MASIMO AMERICAS, INC.",38532,MOUNT MONITOR WALL W/ACCESSORY SCANNER BRACKET,PHYSIOLOGICAL MONITORING SYSTEMS,2405.0,2
Monitoring,OTHER,"MASIMO AMERICAS, INC.",101161,CUFF BLOOD PRESSURE EXTRA LARGE REUSABLE,PHYSIOLOGICAL MONITORING SYSTEMS,3364.0,6
Monitoring,OTHER,"MASIMO AMERICAS, INC.",9987,UNIT OXIMETER F/HOSPITAL AUTOMATION PLATFORM,PHYSIOLOGICAL MONITORING SYSTEMS,117257.0,27
Monitoring,OTHER,"MASIMO AMERICAS, INC.",19616,PLATE MONITOR VHM-25 PLATFORM MOUNT ARTICULATING ARM VARIABLE HEIGHT F/ROOT DEVICE EA,PHYSIOLOGICAL MONITORING SYSTEMS,4241.85,24
Monitoring,OTHER,"MASIMO AMERICAS, INC.",19611,BRACKET WALL MOUNT F/OXIMETER ROOT M SERIES ARTICULATING ARM,PHYSIOLOGICAL MONITORING SYSTEMS,39509.68000000001,17
Monitoring,OTHER,"MASIMO AMERICAS, INC.",9695-R,"MONITOR, PT ROOT VS W/ISA 3727REFURB D/S",PHYSIOLOGICAL MONITORING SYSTEMS,87500.0,3
Monitoring,OTHER,"MASIMO AMERICAS, INC.",9905,KIT MONITOR TEMPERATURE MULTIPARAMETER BED SIDE NIBP,PHYSIOLOGICAL MONITORING SYSTEMS,1754460.0,12
Monitoring,OTHER,MCKESSON MEDICAL-SURGICAL INC.,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,2223.87,1
Monitoring,OTHER,MCKESSON MEDICAL-SURGICAL INC.,MLBUR280-81D,UNIT EKG MCKESSON TOUCHSCREEN-DISPLAY RESTING AC POWER BATTERY OPERATED F/LUMEON BURDICK 1/CA,PHYSIOLOGICAL MONITORING SYSTEMS,33777.600000000006,2
Monitoring,OTHER,MDPROUSA,GP.M,MONITOR VITAL SIGN MDPRO GUARDIAN PLUS 10IN ECG NIBP PULSE RATED RESPIRATION MASIMO SPO2 TEMPERATURE TOUCHSCREEN,PHYSIOLOGICAL MONITORING SYSTEMS,21568.0,1
Monitoring,OTHER,MED REPAIR TECH INCORPORATED,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,668462.0599999999,201
Monitoring,OTHER,MEDI USA,MEK0001,UNIT BLOOD PRESSURE MEDI W/STAND F/ANKLE BRACHIAL INDEX MEASUREMENT,PHYSIOLOGICAL MONITORING SYSTEMS,22950.0,5
Monitoring,OTHER,MEDICAL ACCESSORIES AND CABLES LLC,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,2081.0,4
Monitoring,OTHER,"MEDICAL DYNAMICS, INC.",MRA-MAR-SF,RING MONITOR SENSITIVE F/V-SIGN MONITORING SYSTEM 24/CA,PHYSIOLOGICAL MONITORING SYSTEMS,19185.24,15
Monitoring,OTHER,"MEDICUS HEALTH DIRECT, INC.",7317M1,"MEDICAL CABLE LEAD SECURITY TETHERS, 6"", 12PK",PHYSIOLOGICAL MONITORING SYSTEMS,9355.0,15
Monitoring,OTHER,"MEDICUS HEALTH DIRECT, INC.",4003M3,CORD PATIENT MONITORING 8INW X 3FTL PRECUT,PHYSIOLOGICAL MONITORING SYSTEMS,1285.0,3
Monitoring,OTHER,"MEDLINE INDUSTRIES, LP",400-MPM,CABLE VENTILATOR MONO PLUG-JACK EA,PHYSIOLOGICAL MONITORING SYSTEMS,3815.08,31
Monitoring,OTHER,"MEDLINE INDUSTRIES, LP",70041223,CABLE MONITOR 12FT REUSABLE F/MARQUETTE TRAM TRANSDUCER EA,PHYSIOLOGICAL MONITORING SYSTEMS,19585.848999999995,40
